timestamps,TP9,AF7,AF8,TP10,Marker0
1594927725.184,-33.691,-30.273,-23.926,-38.574,0
1594927725.188,-29.297,-34.180,-29.785,-41.504,0
1594927725.183,-30.762,-32.715,-35.156,-40.039,0
1594927725.187,-33.691,-27.344,-29.297,-43.457,0
1594927725.191,-23.438,-24.414,-27.832,-41.016,0
1594927725.195,-29.297,-25.391,-29.785,-38.086,0
1594927725.199,-48.828,-23.438,-31.738,-36.621,0
1594927725.203,-48.340,-26.855,-31.250,-39.062,0
1594927725.207,-33.691,-24.902,-31.250,-38.574,0
1594927725.210,-42.969,-19.531,-31.250,-40.527,0
1594927725.214,-59.570,-20.996,-34.180,-44.922,0
1594927725.218,-55.664,-24.414,-35.645,-38.574,0
1594927725.222,-31.738,-24.902,-27.344,-35.156,0
1594927725.226,-33.691,-23.438,-22.461,-36.621,0
1594927725.239,-47.852,-28.320,-30.273,-35.156,0
1594927725.243,-32.715,-33.691,-28.320,-34.180,0
1594927725.247,-34.668,-28.809,-34.180,-41.016,0
1594927725.251,-36.621,-23.926,-34.668,-43.457,0
1594927725.255,-27.832,-22.461,-25.391,-38.086,0
1594927725.259,-37.598,-24.414,-28.809,-38.086,0
1594927725.263,-33.203,-27.832,-31.738,-40.527,0
1594927725.266,-17.578,-27.344,-30.273,-43.945,0
1594927725.270,-21.973,-25.391,-25.879,-43.457,0
1594927725.274,-27.344,-29.785,-26.855,-40.527,0
1594927725.278,-28.320,-29.297,-25.879,-40.039,0
1594927725.282,-26.367,-28.809,-27.344,-36.133,0
1594927725.276,-30.762,-27.832,-20.020,-34.668,0
1594927725.280,-48.340,-20.020,-16.602,-41.504,0
1594927725.284,-46.387,-24.902,-18.066,-35.645,0
1594927725.288,-55.176,-29.297,-17.578,-32.227,0
1594927725.292,-36.133,-29.297,-18.066,-25.879,0
1594927725.296,-27.832,-30.762,-15.137,-20.996,0
1594927725.300,-65.430,-30.273,-14.648,-31.250,0
1594927725.303,-67.383,-31.250,-22.461,-30.762,0
1594927725.307,-41.016,-33.203,-21.973,-28.809,0
1594927725.311,-18.555,-35.645,-20.508,-25.391,0
1594927725.315,-6.836,-27.832,-20.508,-22.949,0
1594927725.319,-14.160,-22.949,-13.672,-32.715,0
1594927725.333,-30.273,-25.391,-18.555,-31.250,0
1594927725.337,-46.387,-26.367,-27.344,-28.809,0
1594927725.341,-50.781,-21.484,-28.809,-35.156,0
1594927725.345,-40.527,-12.695,-27.344,-37.109,0
1594927725.349,-19.531,-12.695,-28.809,-40.039,0
1594927725.353,-12.695,-15.625,-32.715,-45.410,0
1594927725.357,-20.996,-15.625,-33.203,-52.246,0
1594927725.360,-18.066,-18.555,-29.785,-51.270,0
1594927725.364,-13.184,-23.438,-21.484,-41.016,0
1594927725.368,-20.508,-27.832,-20.996,-41.504,0
1594927725.372,-41.504,-33.691,-20.508,-40.039,0
1594927725.376,-42.480,-38.574,-14.160,-38.574,0
1594927725.370,-32.715,-40.527,-22.949,-39.551,0
1594927725.374,-54.688,-42.480,-25.879,-41.992,0
1594927725.378,-77.637,-39.062,-15.625,-42.969,0
1594927725.382,-66.406,-32.715,-18.066,-43.457,0
1594927725.386,-56.152,-31.250,-28.320,-48.340,0
1594927725.390,-72.754,-34.668,-28.320,-52.246,0
1594927725.394,-62.500,-32.715,-26.855,-39.551,0
1594927725.397,-61.523,-30.762,-29.297,-40.039,0
1594927725.401,-69.336,-38.086,-38.086,-42.969,0
1594927725.405,-71.289,-40.527,-57.129,-38.574,0
1594927725.409,-63.965,-38.574,-49.316,-39.062,0
1594927725.413,-60.059,-31.738,-28.320,-40.527,0
1594927725.426,-58.105,-23.926,-34.180,-41.016,0
1594927725.430,-46.387,-28.320,-36.133,-36.133,0
1594927725.434,-35.645,-28.320,-39.551,-42.969,0
1594927725.438,-35.156,-28.320,-40.039,-42.480,0
1594927725.442,-36.133,-33.203,-39.551,-26.855,0
1594927725.446,-27.832,-28.809,-36.621,-38.086,0
1594927725.450,-29.297,-26.367,-34.180,-42.480,0
1594927725.453,-30.762,-23.926,-33.691,-29.297,0
1594927725.457,-34.668,-27.832,-22.461,-37.598,0
1594927725.461,-27.344,-44.922,-23.926,-41.504,0
1594927725.465,-9.277,-34.668,-28.809,-32.715,0
1594927725.469,-4.395,-25.879,-32.227,-34.668,0
1594927725.465,-8.789,-28.809,-30.273,-40.527,0
1594927725.469,-21.973,-26.855,-18.066,-30.762,0
1594927725.473,-25.391,-26.367,-20.996,-26.367,0
1594927725.477,-18.066,-29.785,-24.902,-28.320,0
1594927725.481,-38.574,-32.227,-25.879,-22.949,0
1594927725.485,-52.734,-28.809,-36.133,-22.461,0
1594927725.489,-58.594,-31.250,-35.645,-30.273,0
1594927725.492,-58.105,-28.320,-29.297,-35.645,0
1594927725.496,-55.664,-24.414,-28.809,-31.738,0
1594927725.500,-61.035,-28.320,-30.273,-30.273,0
1594927725.504,-52.734,-25.391,-27.344,-37.109,0
1594927725.508,-41.992,-22.461,-22.461,-37.598,0
1594927725.520,-41.016,-22.949,-26.367,-33.203,0
1594927725.524,-46.387,-23.926,-24.414,-35.645,0
1594927725.528,-35.156,-30.273,-20.508,-43.945,0
1594927725.532,-39.551,-29.785,-20.020,-44.922,0
1594927725.536,-41.504,-25.391,-21.973,-43.945,0
1594927725.540,-27.344,-27.344,-24.902,-36.133,0
1594927725.544,-23.926,-26.855,-23.438,-30.273,0
1594927725.547,-30.762,-21.973,-27.344,-33.691,0
1594927725.551,-29.297,-23.926,-28.320,-33.691,0
1594927725.555,-17.090,-28.320,-32.715,-41.016,0
1594927725.559,-22.949,-30.762,-34.180,-46.875,0
1594927725.563,-30.762,-25.879,-31.250,-50.781,0
1594927725.558,-16.602,-23.438,-28.809,-52.246,0
1594927725.562,-38.086,-32.227,-26.855,-50.781,0
1594927725.566,-56.641,-32.227,-24.902,-42.969,0
1594927725.570,-72.754,-31.738,-21.484,-33.203,0
1594927725.574,-74.219,-36.133,-27.344,-34.180,0
1594927725.578,-43.457,-32.715,-29.785,-31.738,0
1594927725.582,-37.109,-36.133,-31.250,-33.203,0
1594927725.585,-52.734,-37.109,-32.715,-35.645,0
1594927725.589,-41.992,-37.598,-26.855,-28.809,0
1594927725.593,-29.785,-38.574,-30.273,-18.066,0
1594927725.597,-30.273,-41.016,-32.227,-10.742,0
1594927725.601,-34.180,-39.551,-23.438,-14.160,0
1594927725.614,-44.434,-34.668,-21.484,-18.555,0
1594927725.618,-57.617,-41.992,-26.855,-23.926,0
1594927725.622,-62.500,-42.969,-28.320,-25.879,0
1594927725.626,-52.734,-35.645,-25.879,-22.461,0
1594927725.630,-41.504,-37.109,-23.438,-34.180,0
1594927725.634,-34.180,-35.156,-28.809,-46.875,0
1594927725.638,-27.344,-28.809,-33.203,-43.457,0
1594927725.641,-29.785,-29.297,-29.785,-38.574,0
1594927725.645,-29.297,-27.832,-27.832,-36.133,0
1594927725.649,-14.648,-26.367,-25.879,-33.203,0
1594927725.653,3.906,-24.414,-22.949,-36.133,0
1594927725.657,-5.859,-31.250,-30.273,-39.551,0
1594927725.651,-6.348,-29.785,-35.645,-37.598,0
1594927725.655,-29.297,-27.344,-27.832,-36.621,0
1594927725.659,-65.430,-32.227,-24.902,-30.273,0
1594927725.663,-47.363,-24.902,-29.785,-19.531,0
1594927725.667,-27.832,-30.273,-30.762,-23.438,0
1594927725.671,-17.578,-36.621,-32.227,-35.645,0
1594927725.675,-10.254,-29.297,-31.738,-39.062,0
1594927725.678,1.953,-20.996,-31.250,-32.715,0
1594927725.682,-13.672,-21.973,-28.320,-26.855,0
1594927725.686,-69.336,-32.227,-30.762,-23.438,0
1594927725.690,-82.031,-32.715,-33.691,-24.902,0
1594927725.694,-67.871,-31.250,-28.320,-33.203,0
1594927725.708,-51.758,-32.227,-25.879,-35.156,0
1594927725.712,-39.062,-31.738,-29.785,-39.551,0
1594927725.716,-40.527,-33.203,-30.273,-41.992,0
1594927725.720,-51.270,-29.785,-32.227,-42.969,0
1594927725.724,-51.270,-35.156,-31.250,-42.969,0
1594927725.728,-55.664,-38.086,-26.855,-40.527,0
1594927725.732,-56.641,-37.109,-29.297,-33.691,1
1594927725.735,-33.691,-35.156,-30.762,-29.297,0
1594927725.739,-27.344,-30.273,-22.461,-35.156,0
1594927725.743,-34.180,-29.785,-23.926,-34.668,0
1594927725.747,-29.297,-29.785,-34.180,-37.598,0
1594927725.751,-26.367,-31.738,-37.109,-37.109,0
1594927725.745,-24.414,-30.762,-32.715,-37.109,0
1594927725.749,-16.113,-22.461,-28.320,-39.551,0
1594927725.753,-24.414,-22.461,-30.273,-37.598,0
1594927725.757,-35.645,-24.414,-28.320,-32.227,0
1594927725.761,-30.762,-24.414,-30.273,-28.320,0
1594927725.765,-36.133,-30.273,-32.715,-34.668,0
1594927725.769,-44.434,-35.156,-26.855,-37.109,0
1594927725.772,-33.691,-33.691,-26.855,-38.574,0
1594927725.776,-29.297,-30.762,-27.832,-40.039,0
1594927725.780,-33.691,-28.809,-33.691,-27.344,0
1594927725.784,-26.855,-27.344,-30.762,-18.555,0
1594927725.788,-38.574,-26.855,-24.902,-29.785,0
1594927725.801,-32.227,-29.785,-26.855,-33.203,0
1594927725.805,-18.555,-33.203,-30.762,-25.879,0
1594927725.809,-33.203,-35.156,-34.180,-32.227,0
1594927725.813,-38.574,-35.645,-27.832,-36.133,0
1594927725.817,-36.621,-36.621,-23.438,-28.809,0
1594927725.821,-52.734,-33.691,-27.344,-33.691,0
1594927725.825,-53.223,-33.203,-33.203,-37.109,0
1594927725.828,-55.176,-41.016,-32.715,-31.738,0
1594927725.832,-66.406,-40.527,-28.809,-41.504,0
1594927725.836,-49.805,-42.480,-28.320,-49.316,0
1594927725.840,-39.062,-46.875,-29.297,-44.434,0
1594927725.844,-44.434,-47.363,-27.344,-35.645,0
1594927725.839,-55.176,-41.992,-24.902,-26.855,0
1594927725.843,-51.758,-36.621,-23.926,-31.738,0
1594927725.847,-33.203,-35.645,-23.926,-33.691,0
1594927725.851,-41.992,-36.621,-25.879,-26.367,0
1594927725.855,-52.734,-36.133,-32.715,-14.648,0
1594927725.859,-46.387,-29.297,-28.320,-16.602,0
1594927725.863,-34.180,-26.855,-27.344,-28.809,0
1594927725.866,-25.391,-27.344,-35.645,-34.180,0
1594927725.870,-20.508,-26.855,-33.203,-38.086,0
1594927725.874,-31.250,-32.715,-36.133,-44.434,0
1594927725.878,-28.320,-35.156,-39.551,-35.156,0
1594927725.882,-22.949,-36.621,-28.320,-36.133,0
1594927725.895,-34.180,-35.156,-31.250,-44.434,0
1594927725.899,-33.203,-31.738,-36.621,-36.133,0
1594927725.903,-17.578,-31.738,-32.227,-39.062,0
1594927725.907,-19.531,-29.785,-33.203,-41.016,0
1594927725.911,-18.066,-27.832,-35.645,-25.391,0
1594927725.915,-28.809,-24.902,-32.227,-22.949,0
1594927725.919,-55.664,-30.762,-31.738,-20.996,0
1594927725.922,-50.293,-38.574,-32.227,-15.137,0
1594927725.926,-50.781,-35.156,-29.785,-23.438,0
1594927725.930,-52.734,-38.574,-29.785,-23.438,0
1594927725.934,-49.805,-41.992,-29.785,-27.832,0
1594927725.938,-42.480,-40.527,-29.785,-28.320,0
1594927725.933,-50.781,-34.668,-37.109,-29.785,0
1594927725.937,-59.570,-33.691,-38.574,-26.855,0
1594927725.941,-56.641,-40.039,-44.434,-17.090,0
1594927725.945,-57.617,-40.527,-51.758,-19.531,0
1594927725.949,-48.340,-35.156,-43.457,-24.902,0
1594927725.953,-44.434,-28.320,-34.180,-24.902,0
1594927725.957,-48.340,-26.367,-26.855,-25.879,0
1594927725.960,-41.504,-30.273,-29.785,-22.949,0
1594927725.964,-30.273,-29.297,-37.109,-25.879,0
1594927725.968,-43.457,-27.832,-42.969,-26.367,0
1594927725.972,-49.316,-28.809,-48.828,-15.625,0
1594927725.976,-42.480,-24.414,-41.504,-23.438,0
1594927725.989,-29.785,-20.508,-46.875,-35.156,0
1594927725.993,-12.207,-19.043,-41.992,-36.133,0
1594927725.997,-24.902,-23.438,-27.832,-46.387,0
1594927726.001,-13.184,-19.043,-25.391,-49.805,0
1594927726.005,0.000,-11.719,-29.297,-47.363,0
1594927726.009,-18.066,-21.973,-35.645,-50.293,0
1594927726.013,-16.602,-27.832,-34.180,-45.410,0
1594927726.016,-27.832,-27.344,-36.133,-40.527,0
1594927726.020,-30.273,-30.762,-29.297,-36.621,0
1594927726.024,-36.621,-32.715,-31.250,-35.156,0
1594927726.028,-62.988,-34.180,-33.691,-28.809,0
1594927726.032,-49.316,-33.203,-29.785,-23.438,0
1594927726.026,-36.133,-31.738,-33.203,-29.785,0
1594927726.030,-33.691,-31.738,-31.738,-32.227,0
1594927726.034,-42.480,-31.250,-28.809,-28.809,0
1594927726.038,-59.570,-23.438,-28.320,-31.250,0
1594927726.042,-43.945,-18.555,-28.809,-23.438,0
1594927726.046,-34.668,-17.578,-25.391,-19.043,0
1594927726.050,-32.715,-18.066,-16.113,-30.762,0
1594927726.053,-32.715,-19.043,-17.578,-31.250,0
1594927726.057,-19.043,-20.508,-23.926,-24.902,0
1594927726.061,-12.695,-22.461,-31.738,-29.297,0
1594927726.065,-37.598,-26.367,-41.992,-29.297,0
1594927726.069,-39.551,-26.855,-35.156,-29.785,0
1594927726.083,-36.133,-18.066,-26.367,-34.180,0
1594927726.087,-45.898,-18.555,-28.320,-30.273,0
1594927726.091,-32.227,-21.973,-28.320,-35.645,0
1594927726.095,-32.715,-24.414,-27.344,-47.852,0
1594927726.099,-38.086,-29.785,-31.250,-47.363,0
1594927726.103,-42.480,-32.227,-29.297,-44.922,0
1594927726.107,-41.016,-32.227,-24.902,-41.992,0
1594927726.110,-18.555,-25.879,-29.785,-33.203,0
1594927726.114,-20.996,-23.438,-29.297,-35.645,0
1594927726.118,-35.645,-28.809,-27.344,-39.551,0
1594927726.122,-37.598,-33.691,-26.855,-39.551,0
1594927726.126,-42.480,-37.598,-24.902,-38.086,0
1594927726.120,-55.664,-38.574,-26.367,-35.156,0
1594927726.124,-38.086,-38.574,-26.367,-34.180,0
1594927726.128,-38.574,-42.480,-30.273,-35.156,0
1594927726.132,-43.945,-47.363,-30.762,-37.598,0
1594927726.136,-31.250,-53.711,-31.738,-33.203,0
1594927726.140,-38.086,-50.781,-38.086,-31.738,0
1594927726.144,-47.363,-38.086,-32.715,-34.668,0
1594927726.147,-50.781,-31.738,-32.715,-33.691,0
1594927726.151,-53.223,-34.668,-35.645,-27.832,0
1594927726.155,-55.176,-40.527,-29.785,-29.785,0
1594927726.159,-53.223,-36.621,-18.555,-33.691,0
1594927726.163,-41.992,-30.762,-15.625,-41.016,0
1594927726.176,-12.207,-32.227,-15.137,-35.645,0
1594927726.180,-7.324,-35.645,-18.555,-26.367,0
1594927726.184,-21.484,-33.691,-31.738,-30.762,0
1594927726.188,-21.973,-27.832,-32.227,-36.133,0
1594927726.192,-27.832,-25.879,-26.855,-37.598,0
1594927726.196,-41.016,-30.273,-22.949,-33.691,0
1594927726.200,-62.012,-32.715,-21.973,-36.133,0
1594927726.203,-55.664,-29.297,-24.414,-35.156,0
1594927726.207,-27.344,-28.809,-26.367,-36.621,0
1594927726.211,-23.438,-36.621,-24.902,-41.992,0
1594927726.215,-37.109,-37.109,-24.902,-46.387,0
1594927726.219,-37.109,-29.297,-29.785,-45.410,0
1594927726.215,-34.668,-25.879,-24.902,-43.945,0
1594927726.219,-42.969,-25.879,-24.902,-45.410,0
1594927726.223,-37.109,-30.273,-30.762,-44.922,0
1594927726.227,-35.645,-32.227,-28.809,-38.086,0
1594927726.231,-38.574,-32.715,-28.809,-33.203,0
1594927726.235,-37.109,-40.527,-31.738,-41.016,0
1594927726.239,-40.527,-37.109,-25.879,-45.410,0
1594927726.242,-40.039,-28.809,-27.344,-36.621,0
1594927726.246,-35.156,-36.133,-32.227,-39.551,0
1594927726.250,-46.875,-41.992,-33.691,-43.457,0
1594927726.254,-58.105,-36.133,-35.645,-39.551,0
1594927726.258,-64.941,-32.227,-35.645,-44.922,0
1594927726.270,-62.988,-34.180,-37.109,-45.898,0
1594927726.274,-51.270,-38.574,-35.645,-41.992,0
1594927726.278,-49.316,-40.527,-30.762,-41.016,0
1594927726.282,-40.039,-34.180,-30.762,-37.109,0
1594927726.286,-44.434,-28.809,-27.344,-34.668,0
1594927726.290,-43.945,-29.785,-25.391,-30.762,0
1594927726.294,-32.227,-33.691,-26.855,-31.738,0
1594927726.297,-51.270,-34.180,-26.855,-35.156,0
1594927726.301,-46.875,-31.738,-20.020,-25.879,0
1594927726.305,-34.668,-27.832,-22.949,-24.414,0
1594927726.309,-51.270,-30.273,-28.320,-28.320,0
1594927726.313,-48.340,-38.574,-27.832,-21.973,0
1594927726.308,-39.062,-31.738,-26.367,-20.508,0
1594927726.312,-36.621,-30.273,-22.949,-25.391,0
1594927726.316,-27.344,-32.227,-22.461,-20.508,0
1594927726.320,-25.391,-30.762,-22.949,-21.484,0
1594927726.324,-27.832,-32.715,-27.344,-28.809,0
1594927726.328,-38.574,-38.086,-27.344,-34.180,0
1594927726.332,-41.504,-39.062,-21.973,-32.227,0
1594927726.335,-39.062,-28.320,-20.020,-29.297,0
1594927726.339,-47.363,-24.414,-17.090,-32.715,0
1594927726.343,-30.762,-30.762,-22.461,-32.715,0
1594927726.347,-27.344,-44.922,-29.785,-33.203,0
1594927726.351,-48.828,-48.340,-21.484,-35.156,0
1594927726.364,-48.828,-41.016,-22.949,-36.621,0
1594927726.368,-41.016,-38.574,-28.809,-39.062,0
1594927726.372,-38.574,-36.133,-29.297,-39.062,0
1594927726.376,-43.457,-28.320,-31.738,-38.574,0
1594927726.380,-40.039,-20.020,-33.691,-36.621,0
1594927726.384,-45.898,-25.879,-34.180,-44.922,0
1594927726.388,-46.387,-30.762,-29.297,-45.898,0
1594927726.391,-40.039,-27.344,-26.855,-39.062,0
1594927726.395,-50.781,-31.250,-27.832,-49.805,0
1594927726.399,-41.992,-32.715,-28.320,-57.617,0
1594927726.403,-36.621,-27.832,-27.832,-54.688,0
1594927726.407,-38.574,-33.203,-32.227,-47.363,0
1594927726.401,-45.898,-35.156,-32.227,-41.504,0
1594927726.405,-39.551,-29.785,-30.762,-34.180,0
1594927726.409,-15.625,-28.809,-31.250,-34.668,0
1594927726.413,-25.879,-24.902,-27.832,-32.227,0
1594927726.417,-49.316,-32.715,-29.785,-25.879,0
1594927726.421,-41.992,-41.504,-30.762,-41.016,0
1594927726.425,-34.180,-37.598,-29.297,-44.922,0
1594927726.428,-42.969,-32.227,-27.832,-32.227,0
1594927726.432,-51.270,-34.668,-26.367,-36.621,0
1594927726.436,-48.828,-34.668,-29.297,-39.062,0
1594927726.440,-42.480,-27.344,-23.926,-32.715,0
1594927726.444,-31.250,-21.973,-19.531,-35.645,0
1594927726.458,-33.691,-26.855,-26.855,-42.969,0
1594927726.462,-54.199,-32.715,-30.273,-36.133,1
1594927726.466,-67.383,-37.598,-38.574,-35.156,0
1594927726.470,-62.988,-39.062,-42.969,-41.504,0
1594927726.474,-66.406,-41.504,-45.898,-41.504,0
1594927726.478,-59.570,-47.363,-47.363,-41.504,0
1594927726.482,-46.387,-36.621,-41.992,-33.691,0
1594927726.485,-45.898,-31.738,-41.992,-32.227,0
1594927726.489,-40.527,-37.109,-41.992,-35.645,0
1594927726.493,-28.809,-32.227,-43.457,-24.902,0
1594927726.497,-30.273,-32.227,-46.875,-25.391,0
1594927726.501,-35.645,-31.250,-38.086,-35.156,0
1594927726.495,-31.250,-32.227,-26.855,-31.250,0
1594927726.499,-33.691,-37.598,-28.809,-40.039,0
1594927726.503,-43.457,-41.504,-36.133,-46.387,0
1594927726.507,-51.270,-51.758,-34.668,-43.945,0
1594927726.511,-53.711,-49.316,-32.227,-44.922,0
1594927726.515,-45.410,-35.645,-22.949,-29.785,0
1594927726.519,-43.457,-31.250,-19.043,-27.344,0
1594927726.522,-34.180,-30.762,-24.902,-30.762,0
1594927726.526,-28.809,-31.250,-24.414,-35.645,0
1594927726.530,-39.551,-36.133,-29.785,-38.574,0
1594927726.534,-40.039,-34.668,-34.668,-40.039,0
1594927726.538,-48.340,-40.527,-34.180,-52.734,0
1594927726.551,-55.664,-47.852,-35.156,-48.340,0
1594927726.555,-45.898,-42.480,-33.691,-37.598,0
1594927726.559,-43.457,-40.527,-40.527,-37.109,0
1594927726.563,-62.988,-39.551,-41.992,-39.551,0
1594927726.567,-48.828,-39.551,-30.273,-36.621,0
1594927726.571,-24.902,-37.598,-28.809,-36.621,0
1594927726.575,-27.344,-36.621,-35.156,-42.969,0
1594927726.578,-34.668,-34.668,-33.203,-38.574,0
1594927726.582,-24.902,-30.273,-29.297,-34.668,0
1594927726.586,-21.484,-30.762,-30.273,-41.992,0
1594927726.590,-27.344,-32.715,-30.762,-43.945,0
1594927726.594,-30.273,-35.156,-32.715,-41.992,0
1594927726.589,-35.156,-36.133,-29.297,-34.668,0
1594927726.593,-45.898,-37.109,-23.926,-31.738,0
1594927726.597,-36.621,-35.156,-22.461,-31.738,0
1594927726.601,-29.297,-28.809,-24.902,-28.320,0
1594927726.605,-14.648,-28.320,-24.902,-22.949,0
1594927726.609,-15.625,-31.738,-26.367,-29.297,0
1594927726.613,-40.527,-31.738,-32.715,-30.273,0
1594927726.616,-36.133,-28.809,-28.320,-24.902,0
1594927726.620,-37.109,-29.297,-28.809,-32.715,0
1594927726.624,-47.363,-30.273,-36.133,-36.133,0
1594927726.628,-41.016,-30.273,-38.086,-28.809,0
1594927726.632,-37.598,-35.156,-31.250,-30.762,0
1594927726.645,-51.270,-30.762,-27.832,-37.109,0
1594927726.649,-57.129,-26.367,-27.832,-39.062,0
1594927726.653,-47.363,-33.203,-29.785,-39.551,0
1594927726.657,-52.246,-30.273,-27.832,-48.340,0
1594927726.661,-45.898,-28.320,-26.855,-52.734,0
1594927726.665,-36.621,-27.832,-26.855,-45.898,0
1594927726.669,-49.805,-25.879,-28.320,-56.641,0
1594927726.672,-45.898,-27.344,-32.715,-57.617,0
1594927726.676,-34.180,-26.367,-27.344,-43.457,0
1594927726.680,-40.527,-27.344,-23.438,-26.367,0
1594927726.684,-54.688,-30.762,-22.949,-20.508,0
1594927726.688,-58.105,-34.180,-25.391,-21.973,0
1594927726.684,-70.801,-28.809,-23.438,-21.973,0
1594927726.688,-67.871,-25.391,-21.484,-33.203,0
1594927726.692,-59.570,-22.949,-30.762,-34.180,0
1594927726.696,-54.688,-21.973,-34.180,-36.133,0
1594927726.700,-39.062,-26.367,-35.645,-43.457,0
1594927726.704,-41.504,-26.367,-34.180,-33.691,0
1594927726.708,-48.340,-23.926,-30.273,-41.016,0
1594927726.711,-43.457,-26.367,-32.227,-41.992,0
1594927726.715,-43.457,-23.926,-31.738,-37.109,0
1594927726.719,-59.082,-22.949,-36.621,-45.898,0
1594927726.723,-56.641,-22.461,-36.621,-39.551,0
1594927726.727,-53.711,-22.949,-32.715,-38.574,0
1594927726.739,-55.664,-23.438,-36.133,-42.480,0
1594927726.743,-48.340,-22.949,-39.062,-39.551,0
1594927726.747,-35.156,-28.320,-41.992,-35.156,0
1594927726.751,-30.762,-27.832,-34.180,-38.086,0
1594927726.755,-57.617,-36.133,-34.668,-38.086,0
1594927726.759,-58.105,-38.086,-41.992,-30.273,0
1594927726.763,-43.457,-31.738,-33.203,-30.273,0
1594927726.766,-52.734,-31.738,-31.738,-29.785,0
1594927726.770,-49.316,-12.207,-31.738,-32.227,0
1594927726.774,-37.598,-13.672,-32.227,-40.039,0
1594927726.778,-45.898,-33.203,-33.691,-45.898,0
1594927726.782,-46.875,-35.156,-26.367,-41.504,0
1594927726.776,-38.574,-25.879,-23.926,-33.691,0
1594927726.780,-31.738,-11.719,-28.320,-34.180,0
1594927726.784,-20.996,-21.973,-29.297,-36.133,0
1594927726.788,-20.508,-29.297,-28.320,-34.180,0
1594927726.792,-29.297,-29.297,-28.320,-23.926,0
1594927726.796,-24.414,-30.762,-29.785,-25.879,0
1594927726.800,-17.578,-25.879,-35.156,-30.273,0
1594927726.803,-37.598,-28.320,-37.598,-31.250,0
1594927726.807,-41.016,-31.738,-32.715,-35.645,0
1594927726.811,-26.855,-35.645,-32.227,-34.668,0
1594927726.815,-32.227,-35.156,-29.785,-24.902,0
1594927726.819,-38.574,-24.414,-19.043,-18.066,0
1594927726.833,-26.367,-23.926,-15.137,-24.414,0
1594927726.837,-19.531,-28.320,-24.414,-30.762,0
1594927726.841,-35.645,-23.438,-29.785,-34.180,0
1594927726.845,-47.852,-26.855,-31.738,-34.668,0
1594927726.849,-38.086,-32.715,-37.109,-31.250,0
1594927726.853,-39.062,-46.387,-29.297,-38.086,0
1594927726.857,-50.781,-63.477,-28.320,-48.828,0
1594927726.860,-57.129,-54.688,-33.203,-41.992,0
1594927726.864,-51.758,-44.434,-26.855,-39.551,0
1594927726.868,-39.062,-42.480,-22.949,-37.598,0
1594927726.872,-45.898,-41.992,-23.926,-29.297,0
1594927726.876,-49.316,-44.434,-29.297,-32.227,0
1594927726.870,-34.668,-41.992,-35.156,-23.926,0
1594927726.874,-28.809,-46.875,-32.227,-16.113,0
1594927726.878,-29.297,-44.434,-26.855,-18.555,0
1594927726.882,-30.762,-33.691,-29.785,-23.926,0
1594927726.886,-28.809,-37.598,-25.391,-22.949,0
1594927726.890,-22.461,-36.133,-14.648,-23.438,0
1594927726.894,-22.949,-34.180,-17.578,-33.691,0
1594927726.897,-33.203,-33.691,-26.855,-35.645,0
1594927726.901,-25.879,-28.320,-27.832,-30.273,0
1594927726.905,-30.762,-24.902,-31.738,-34.668,0
1594927726.909,-31.738,-31.250,-31.738,-37.109,0
1594927726.913,-23.438,-36.621,-25.879,-32.227,0
1594927726.926,-41.016,-36.133,-35.645,-38.086,0
1594927726.930,-52.246,-33.691,-38.086,-37.109,0
1594927726.934,-50.781,-41.016,-35.645,-36.133,0
1594927726.938,-41.504,-41.504,-35.156,-39.062,0
1594927726.942,-31.738,-42.969,-32.715,-40.039,0
1594927726.946,-44.434,-40.527,-33.203,-37.598,0
1594927726.950,-55.176,-32.227,-34.668,-37.109,0
1594927726.953,-56.152,-35.156,-31.250,-39.551,0
1594927726.957,-51.270,-29.297,-27.344,-30.273,0
1594927726.961,-44.434,-28.809,-36.621,-31.250,0
1594927726.965,-42.480,-36.621,-37.109,-39.551,0
1594927726.969,-41.504,-37.109,-29.297,-36.621,0
1594927726.965,-46.875,-32.227,-34.668,-32.227,0
1594927726.969,-46.387,-33.691,-34.180,-37.109,0
1594927726.973,-41.504,-41.504,-30.273,-36.621,0
1594927726.977,-31.250,-41.504,-42.480,-41.504,0
1594927726.981,-18.066,-29.297,-48.340,-38.086,0
1594927726.985,-27.344,-26.367,-33.691,-25.879,0
1594927726.989,-35.645,-28.320,-22.461,-23.438,0
1594927726.992,-35.156,-28.320,-24.902,-18.555,0
1594927726.996,-30.273,-31.738,-34.180,-20.996,0
1594927727.000,-30.762,-37.598,-39.551,-19.531,0
1594927727.004,-27.344,-37.109,-37.109,-15.137,0
1594927727.008,-18.066,-29.785,-28.809,-22.461,0
1594927727.020,-26.855,-35.156,-28.320,-22.461,0
1594927727.024,-33.203,-40.527,-31.738,-20.996,0
1594927727.028,-38.086,-40.527,-35.645,-28.320,0
1594927727.032,-44.922,-39.551,-28.809,-29.297,0
1594927727.036,-41.992,-36.133,-30.273,-31.738,0
1594927727.040,-51.270,-35.645,-31.738,-38.574,0
1594927727.044,-37.598,-35.645,-22.461,-35.156,0
1594927727.047,-16.602,-32.715,-21.973,-41.016,0
1594927727.051,-30.762,-31.250,-26.367,-43.945,0
1594927727.055,-37.598,-26.367,-28.320,-43.945,0
1594927727.059,-32.227,-26.855,-23.926,-45.898,0
